"id","imdb_id","title","year","plot","image","release_date","youtube_trailer_url"
"1777bd43-7f0d-4c02-8931-34202ff0c918",tt0120363,Toy Story 2,"1999","When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",https://m.media-amazon.com/images/M/MV5BNzVmODlhMDEtY2YxZi00OTVjLTlkNTktN2Q2OTRlM2I4M2FhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/24/1999",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1399244313//imdb/embed
"17a558dc-0d17-4309-82d1-5a88b0d85017",tt0094606,The Accidental Tourist,"1988",An emotionally distant writer of travel guides must carry on with his life after his son is killed and his marriage crumbles.,https://m.media-amazon.com/images/M/MV5BMzRiYzY2NGEtZTdmNi00MjRjLTljYzUtZDc0NDJhOTU0ZjUyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"1/6/1989",https://www.imdb.com/video/imdb/vi1385038105/imdb/embed
"17b8ef52-8587-44cc-b54e-4aa334a4a7be",tt0092003,Stagecoach,"1986","In 1880, a motley group of passengers takes the stagecoach from Tonto, Arizona to Lordsburg, New Mexico via dangerous Apache territory.",https://m.media-amazon.com/images/M/MV5BNmIwYjhhYWYtMzUwNC00ZjFjLWFhYmYtNGVmYmJhMDY1OTdmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/18/1986",
"17ba86b1-6f16-45b9-96fe-4a0d5625b8e0",tt11389748,Mass,"2021",The parents of both the shooter and one of the victims of a school shooting tragedy agree to meet and talk in an attempt to move forward.,https://m.media-amazon.com/images/M/MV5BNDFiMDJmZTAtYzNkMi00NjRhLTg2ZjUtYjgxNWI3MmMzODQ0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/15/2021",https://www.imdb.com/video/imdb/vi2253045785/imdb/embed
"17d39862-e732-4527-8daf-fb7001aa29d8",tt0059742,The Sound of Music,"1965",A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,https://m.media-amazon.com/images/M/MV5BYWJhYmU4MjQtZDJhYi00ZGVjLTlkNTEtNzkzNGVjOWQ3MjcwXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/1/1965",https://www.imdb.com/video/imdb/vi1567600153/imdb/embed
"42e36763-da4c-40e6-9b79-061e85cf3b05",tt0120632,City of Angels,"1998","An angel on Earth, a doctor unable to believe, a patient with a secret, a love story made in Heaven.",https://m.media-amazon.com/images/M/MV5BODYwMzM3ODEtZWZjOS00NWZhLWE2MWUtMDFlMWNiNGEwOWNlXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/10/1998",
"17d874b5-6067-43fa-8d84-fd735affd06c",tt0068505,Dracula A.D. 1972,"1972","In 1972 London - a century after his final battle with Professor Van Helsing - Count Dracula is resurrected by occultist Johnny Alucard, and goes after his archenemy's descendants.",https://m.media-amazon.com/images/M/MV5BMjliYTRmODAtOGYzOS00ZWE5LWJkZTgtZTdlYzJmNTc0YmRhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/17/1972",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi61980185//imdb/embed
"17db4a89-b82d-43ae-9521-6921173bf592",tt0103064,Terminator 2: Judgment Day,"1991","A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her ten year old son John from an even more advanced and powerful cyborg.",https://m.media-amazon.com/images/M/MV5BNGMyMGNkMDUtMjc2Ni00NWFlLTgyODEtZTY2MzBiZTg0OWZiXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/3/1991",https://www.imdb.com/video/imdb/vi2748889369/imdb/embed
"1808964f-a349-4f51-b136-65413bb8a212",tt0068502,Dr Jekyll & Sister Hyde,"1971",A Victorian scientist tests a serum that transforms him into a lascivious murderess.,https://m.media-amazon.com/images/M/MV5BNDI2MjZmM2UtNTQyMy00MTg5LWE3NTYtNGEwNzAzOGJjMTc3XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"1971",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4159112217//imdb/embed
"18509de4-e1f4-40c1-8b49-e5529c6b78b9",tt0092879,Ten Little Indians,"1987",A psychological thriller based on the novel by Agatha Christie. Ten strangers are forced to come face to face with their dark pasts after receiving invitation to an isolated island off the coast of England.,https://m.media-amazon.com/images/M/MV5BYTkzYTA2YzItNjY1OC00NGYyLWJkOTAtMDExNWZhNmZhNDEyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"12/28/1987",
"185f38ce-d6be-47d4-94a6-1878c7d861ca",tt0083972,Friday the 13th: Part 3,"1982",Jason Voorhees stalks a group of friends who have just arrived to spend the weekend at a cabin near Crystal Lake.,https://m.media-amazon.com/images/M/MV5BYzdkOWZiY2UtNjk0Zi00M2M4LWFjMjAtNGI4YmMzMTgyZTRmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/13/1982",https://www.imdb.com/video/imdb/vi3347167769/imdb/embed
"18647a18-7fb3-4fd4-8405-91ffa9e9fd57",tt4520988,Frozen II,"2019","Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom.",https://m.media-amazon.com/images/M/MV5BZTE1YjlmZjctNjIwNi00NDQ0LTlmMzgtYWZkY2RkZTMwNTdmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/22/2019",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi2143993625//imdb/embed
"18741beb-7833-4e2c-84fd-76dc9045bf41",tt0040724,Red River,"1948","Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.",https://m.media-amazon.com/images/M/MV5BMTM2NDA3NTQ2OF5BMl5BanBnXkFtZTcwODUzNzU2NA@@._V1_Ratio0.6833_AL_.jpg,"9/17/1948",https://www.imdb.com/video/imdb/vi231522841/imdb/embed
"18b10782-eef2-408a-8f69-6ddd70dc83c3",tt1754656,The Little Prince,"2015","A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince.",https://m.media-amazon.com/images/M/MV5BNjg0OTM5OTQyNV5BMl5BanBnXkFtZTgwNDg5NDQ0NTE@._V1_Ratio0.7402_AL_.jpg,"8/5/2016",https://www.imdb.com/video/imdb/vi439268377/imdb/embed
"18ed3198-7db7-479c-8931-cabc441ee50c",tt10293406,The Power of the Dog,"2021","Charismatic rancher Phil Burbank inspires fear and awe in those around him. When his brother brings home a new wife and her son, Phil torments them until he finds himself exposed to the possibility of love.",https://m.media-amazon.com/images/M/MV5BNzgyMzA2NDEtZWUxNy00MDNmLTllMDYtNzZmNTU5ZWVmMzhlXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"12/1/2021",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1512358681//imdb/embed
"194583ff-8ed3-4057-a820-872227e0a1a0",tt9114286,Black Panther: Wakanda Forever,"2022",The people of Wakanda fight to protect their home from intervening world powers as they mourn the death of King T'Challa.,https://m.media-amazon.com/images/M/MV5BYWY5NDY1ZjItZDQxMy00MTAzLTgyOGQtNTQxYjFiMzZjMjUyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/11/2022",https://www.imdb.com/video/imdb/vi865256729/imdb/embed
"1948f153-8f01-431b-bd82-c3c63a47063b",tt7984734,The Lighthouse,"2019",Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,https://m.media-amazon.com/images/M/MV5BMTI4MjFhMjAtNmQxYi00N2IxLWJjMGEtYWY1YmU3OTQ0Zjk3XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/1/2019",https://www.imdb.com/video/imdb/vi195542809/imdb/embed
"194bc730-e192-4e74-85bb-3e5eefbb072c",tt0080339,Airplane!,"1980","After the crew becomes sick with food poisoning, a neurotic ex-fighter pilot must safely land a commercial airplane full of passengers.",https://m.media-amazon.com/images/M/MV5BNGMxMDRhMjItMDNlZi00MDIzLWE5MDQtODljMDQ3MWM1Y2E4XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/2/1980",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi829407001//imdb/embed
"19854cc1-d4c9-45d6-a9a6-904445af6a84",tt0327597,Coraline,"2009","Wandering her rambling old house in her boring new town, a young girl discovers a hidden door to a strangely idealized version of her life that seems too good to be true.",https://m.media-amazon.com/images/M/MV5BMzQxNjM5NzkxNV5BMl5BanBnXkFtZTcwMzg5NDMwMg@@._V1_Ratio0.6762_AL_.jpg,"2/6/2009",https://www.imdb.com/video/imdb/vi513934105/imdb/embed
"19a1988b-2923-4dea-b710-0494a31e0cd9",tt2053425,Rust and Bone,"2012","Put in charge of his young son, Alain leaves Belgium for Antibes to live with his sister and her husband as a family. Alain's bond with Stephanie, a killer whale trainer, grows deeper after Stephanie suffers a horrible accident.",https://m.media-amazon.com/images/M/MV5BZjEyZDUyYjEtNDI4OS00MWIyLWFiM2UtNWU1NGJhMTRhNDNiXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/17/2012",https://www.imdb.com/video/imdb/vi3370624025/imdb/embed
"19d7556b-edb7-4c5c-b1d7-f7035c66a7e7",tt0120679,Frida,"2002","A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",https://m.media-amazon.com/images/M/MV5BM2ZiNjJkMmMtM2JhMC00OTEyLTkyMjMtYzcxYTU0ZGZkMWU2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/22/2002",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi871341593//imdb/embed
"19e4f7e0-60d0-426d-9404-4dbab6743f85",tt0405325,Sky High,"2005","Set in an era where superheroes are commonly known and accepted, young William Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",https://m.media-amazon.com/images/M/MV5BY2ExOGM1MDQtYmRjZS00NDAzLTlmMDAtMmE3YjQ1MzNlZTllXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/29/2005",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi2730492185//imdb/embed
"19f491dc-f2f2-44f4-afcc-6feb1bc689ae",tt0117500,The Rock,"1996","A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco.",https://m.media-amazon.com/images/M/MV5BMDhkYjRiZWEtZTE0Ny00ZjA1LThmNjgtM2UyYTQzODA4MjdhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/7/1996",https://www.imdb.com/video/imdb/vi2429731097/imdb/embed
"19ff5454-b64d-453b-9365-190b18d30f15",tt0102443,A Midnight Clear,"1992","The Ardennes Forest, December 1944. A squad of six US infantrymen is sent to occupy a house to use as an observation post as the German Army is expected to advance through that area. However, the Germans seem oddly friendly.",https://m.media-amazon.com/images/M/MV5BNTA4ZjRlYWUtODkxMy00YWJiLWIxNWItOTU2NGE2OGY2ZmZhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/24/1992",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi2276720921//imdb/embed
"1a17bb14-928b-48eb-8ade-8057f65bbdfe",tt0049829,Tea and Sympathy,"1956","A new senior at a boy's prep school, finds himself harassed by the machismo culture of his classmates and the unfeelingly behavior by his father, only being treated with decency by his roommate and with affection by the coach's wife.",https://m.media-amazon.com/images/M/MV5BYTc0MmY4ZDktMDVhMy00ZDk3LTg2MjAtNzZlOGFhM2I3ZWU1XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/6/1956",https://www.imdb.com/video/imdb/vi4086416153/imdb/embed
"1a35b0c4-2366-4ab9-a6a9-c2b33f2b2867",tt0376994,X-Men: The Last Stand,"2006","The human government develops a cure for mutations, and Jean Grey becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men.",https://m.media-amazon.com/images/M/MV5BMThmOWE3OWEtODJmNC00ZDEzLTk4MWUtNzEzM2RiNmJiZmU3XkEyXkFqcGc@._V1_Ratio0.6904_AL_.jpg,"5/26/2006",https://www.imdb.com/video/imdb/vi3890348313/imdb/embed
"1a50fbfd-143a-4606-ad57-13a8de46dc1f",tt0369226,Alone in the Dark,"2005",A detective of the paranormal slowly unravels mysterious events with deadly results.,https://m.media-amazon.com/images/M/MV5BMTIxNDI5ODY2MF5BMl5BanBnXkFtZTcwNzQ1NzcyMQ@@._V1_Ratio0.6762_AL_.jpg,"1/28/2005",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4088725785//imdb/embed
"1a6e3f10-08b6-47b8-9b27-c6ec409d1a35",tt0099253,Child's Play 2,"1990","While Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.",https://m.media-amazon.com/images/M/MV5BNmQ5ZWRhZmMtOWI0OC00OWMzLWIwNzgtMzYzNjNhZDEwNTE1XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/9/1990",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1467597337//imdb/embed
"1a7405d3-5787-4fc3-8587-01cf9106bf14",tt0026029,The 39 Steps,"1935","A man in London tries to help a counter-espionage agent, but when the agent is killed and the man stands accused, he must go on the run to save himself and stop a spy ring that is trying to steal top-secret information.",https://m.media-amazon.com/images/M/MV5BMTY5ODAzMTcwOF5BMl5BanBnXkFtZTcwMzYxNDYyNA@@._V1_Ratio0.6762_AL_.jpg,"7/31/1935",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi214672665//imdb/embed
"1ab39aef-93c3-4c35-a836-b44205353c71",tt7131622,Once Upon a Time... in Hollywood,"2019","As Hollywood's Golden Age is winding down during the summer of 1969, television actor Rick Dalton and his stunt double Cliff Booth endeavor to achieve lasting success in Hollywood while meeting several colorful characters along the way.",https://m.media-amazon.com/images/M/MV5BMzMzNmViNjYtN2ViNi00NDM3LWFlMmItNDYyMGIzY2EzZjE2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/26/2019",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1385741849//imdb/embed
"1add6678-f0c5-46c2-8f6c-f197f00bec40",tt0166896,The Straight Story,"1999","Alvin Straight, a 73-year-old, learns that his estranged brother, Lyle is critically ill. Unable to drive, Alvin embarks on a journey from Iowa to Mt. Zion, by riding a lawn mower. Will he succeed?",https://m.media-amazon.com/images/M/MV5BZjdjNWZhY2UtMDRiYS00M2NhLThiZmQtYTA0MzI4ZWIyYzY4XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/3/1999",https://www.imdb.com/video/imdb/vi279757337/imdb/embed
"1b2b30a6-e603-411d-a7d3-263d2e631b25",tt5774060,Underwater,"2020",A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.,https://m.media-amazon.com/images/M/MV5BODljZWI2NTAtNzIxOC00NjM3LWI0NWEtMDA0YjcwYTEyNDM4XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"1/10/2020",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1414249497//imdb/embed
"1b461a6a-227e-4477-aead-75fe02b93d1e",tt0058150,Goldfinger,"1964","While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_Ratio0.6762_AL_.jpg,"1/9/1965",https://www.imdb.com/video/imdb/vi2383218457/imdb/embed
"1b57ffce-6ad2-4c16-a168-0df8df996fec",tt7798634,Ready or Not,"2019",A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,https://m.media-amazon.com/images/M/MV5BMTViMDA4YjgtZDQ4NC00ZDk2LTg0MWItOTc4MTkwMmVkZWRmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/21/2019",https://www.imdb.com/video/imdb/vi703381273/imdb/embed
"1b7cade0-6389-48b0-be8b-ba60295861ab",tt0074455,Eaten Alive,"1976","Psychotic redneck Judd owns a dilapidated hotel in rural East Texas, where he murders people who upset him or his business, and then feeds their remains to his large pet crocodile in the swamp beside his hotel.",https://m.media-amazon.com/images/M/MV5BMzYwZjM5Y2ItNjk1Zi00NjE5LThjMTMtN2NhNDExOGZjYWU0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/13/1977",https://www.imdb.com/video/imdb/vi2661204761/imdb/embed
"1b8e9482-d71d-4125-9c5c-6df43999b814",tt0113855,Mortal Kombat,"1995",Three martial artists are forced to battle demonic adversaries in another dimension with the fate of the world hanging in the balance.,https://m.media-amazon.com/images/M/MV5BNjQyYjJjMzEtZTYzYy00ZjFmLTlkNTktNDI5ZjIwNTAxOWE0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/18/1995",https://www.imdb.com/video/imdb/vi3593519897/imdb/embed
"1ba1d2ea-58e7-4c6e-b5c1-a53412f9307b",tt0024034,"42nd Street","1933","When the leading lady of a Broadway musical breaks her ankle, she is replaced by a young unknown actress, who becomes the star of the show.",https://m.media-amazon.com/images/M/MV5BZjY2NDYwNGEtOThiZS00ZWQyLWE5OTAtMTUwMjZlOTQ4ZWFjXkEyXkFqcGc@._V1_Ratio0.7758_AL_.jpg,"3/11/1933",https://www.imdb.com/video/imdb/vi834255641/imdb/embed
"1ba939b6-9e7d-4521-9c30-90384e09dbc1",tt0064990,Mississippi Mermaid,"1969",A wealthy plantation owner is captivated by a mysterious woman with a shady past.,https://m.media-amazon.com/images/M/MV5BMGIzMmQwOTUtMGFmZC00Y2ZlLTg5YjYtMDM4ODg4MjAyODkyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/18/1969",https://www.imdb.com/video/imdb/vi1592394777/imdb/embed
"1bbcd79c-34af-4288-8de0-1417fd983927",tt4154756,Avengers: Infinity War,"2018",The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_Ratio0.6762_AL_.jpg,"4/27/2018",https://www.imdb.com/video/imdb/vi528070681/imdb/embed
"1bc9593c-b2ba-44cd-ada3-086f09691015",tt0105162,Praying with Anger,"1992","An alienated, Americanized teenager of East Indian heritage is sent back to India where he discovers not only his roots but a lot about himself.",https://m.media-amazon.com/images/M/MV5BYjJmYzc5MTUtOTIxYi00ZDQ4LTkwYmQtOWQ0MDRmM2UxMjQwXkEyXkFqcGc@._V1_Ratio0.7331_AL_.jpg,"9/15/1993",
"1bea24ae-1d30-4fbb-a72b-45aeecb4d924",tt27331210,The Gleaners and I,"2001","Agnes Varda travels through France, meeting people who live by picking up other people's rubbish.",https://m.media-amazon.com/images/M/MV5BOGY0OTQwYmYtY2M0NC00NzhmLTgyOWMtOGQxOTRlNTQ2MmQxXkEyXkFqcGc@._V1_Ratio0.6833_AL_.jpg,"10/15/2001",
"1bfd945a-10bf-4f18-9605-0364b970c73f",tt0239894,Paradise Lost 2: Revelations,"2000","The case of the West Memphis Three, its questionable circumstances and the parties involved are followed up years later.",https://m.media-amazon.com/images/M/MV5BMTUwMTQ1MzczN15BMl5BanBnXkFtZTYwMTQxNjA5._V1_Ratio0.6762_AL_.jpg,"3/12/2001",
"23c06246-b378-4e94-9b98-0279e09f3a03",tt0280590,Mr. Deeds,"2002",A sweet-natured small-town guy inherits a controlling stake in a media conglomerate and begins to do business his way.,https://m.media-amazon.com/images/M/MV5BNzQwNjhjNTUtNDA3MS00MmI3LTgyMDgtNGE1ODA4YmNiZGQ3XkEyXkFqcGc@._V1_Ratio0.6833_AL_.jpg,"6/28/2002",https://www.imdb.com/video/imdb/vi4089954841/imdb/embed
"1c4dd416-0cc8-4dce-affc-85996a429d00",tt10642834,The Forty-Year-Old Version,"2020","Radha is a down-on-her-luck NY playwright, who is desperate for a breakthrough before 40. Reinventing herself as rapper RadhaMUSPrime, she vacillates between the worlds of Hip Hop and theater in order to find her true voice.",https://m.media-amazon.com/images/M/MV5BMDg0YTk0YjMtM2I4YS00NDFjLWJhNzItODU2YWUyZjg0ZmFmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/9/2020",https://www.imdb.com/video/imdb/vi1883880985/imdb/embed
"1c7e04c3-ec45-4f3b-9a95-31458e9dce55",tt0101605,The Commitments,"1991","Jimmy Rabbitte, an unemployed Dublin boy, decides to put together a soul band made up entirely of the Irish working class.",https://m.media-amazon.com/images/M/MV5BM2Y0NGI0NDctYTEwOS00OTliLThhNDktZGMyMDg4ZTI0NWI0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"9/13/1991",https://www.imdb.com/video/imdb/vi1080801049/imdb/embed
"1c929633-d01f-4e11-8599-c3350f219321",tt2361509,The Intern,"2015","Seventy-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",https://m.media-amazon.com/images/M/MV5BMTUyNjE5NjI5OF5BMl5BanBnXkFtZTgwNzYzMzU3NjE@._V1_Ratio0.6762_AL_.jpg,"9/25/2015",https://www.imdb.com/video/imdb/vi3908481817/imdb/embed
"1c97d16a-ed2e-4f8e-8f4d-38d4348fc3a7",tt1488584,My Super Psycho Sweet 16,"2009",A spoiled teen's birthday bash turns killer after she convinces her parents to re-open a roller skating rink where murders took place.,https://m.media-amazon.com/images/M/MV5BMTQwODE0ODQ0NV5BMl5BanBnXkFtZTcwMDIwMzQ5Mw@@._V1_Ratio0.7758_AL_.jpg,"10/23/2009",
